չիքաս	2
կնիժկաս	2
պապկան	2
չիհասկըցա	2
միլիցը	2
սհաթեն	2
օչեռետըս	2
չէղավ	2
կնիժկայիտ	2
անունըտ	2
տ	2
խաբահատ	2
ֆոշտ	2
պասպոռտին	2
գրողին	2
հարցուցեք	2
չելլած	2
ունիվեռմագին	2
կըջաշնան	2
мне	2
то	2
я	2
մըտածովը	2
աղեգ	2
պոչտա	2
կըտանիմ	2
վըկա	2
էղածիս	2
անունիս	2
լիստ	2
կարնը	2
նեռվիչիտ	2
քունըս	2
չընայած	2
նառսուդեն	2
նիկողոս-կոլյա	2
մառդի	2
10-ին	2
շարունակից	2
միկիշն	2
սեռյոժան	2
ըլալով	2
քիֆիրներով	2
как	2
ваши	2
берекчиян	2
лет	2
коля	2
փորց	2
свободны	2
ռեշենին	2
էիննը	2
վտեխն	2
իդվուկը	2
կորուցած	2
անելուդ	2
ծեռքով	2
պոչտան	2
բենզինի	2
վախենալու	2
պովեստկայի	2
ջամփաս	2
բահե	2
տուվածըս	2
էգար	2
պարեկամըս	2
ջամփել	2
էկածներուն	2
էմջեյիս	2
նստինք	2
գեշտանք	2
ծեռքեն	2
անցունել	2
պանիրը	2
բիտ	2
խնամիներս	2
խմածը	2
կավատը	2
կուլ	2
տունիդ	2
սոյ	2
պարեկամիս	2
վերչին	2
վերչվան	2
բոզարում	2
շապիկ-պոշտանիկով	2
քեֆերըս	2
չալիս	2
քովերեն	2
պերանեն	2
տրիլիս	2
կլոխները	2
շինըխները	2
կրի	2
առնելը	2
քխառնին	2
չլմանի	2
կունն	2
հառչից	2
հաքվեցանք	2
շիֆանեռեն	2
պեսը	2
դուզենը	2
փորցանքը	2
տեսնեյիր	2
պատմածըս	2
հուռ	2
հալավներըս	2
քովթըս	2
հատա	2
սյատեղեն	2
ուլուն	2
անեիր	2
արածըտ	2
կտնելու	2
գարե	2
փորցանք	2
կնիկներեն	2
կնկանըդ	2
գալաջիներես	2
հեռուցա	2
փորցանքին	2
նամուսով	2
էղիք	2
ձախից	2
աջ	2
ե	2
շ	2
գրական	2
1998	2
պատիվըդ	2
անողներուն	2
հարփածին	2
չալողներեն	2
պալատկայի	2
գերան-խմեցին	2
քովըդ	2
հարփածի	2
հարսնիքըդ	2
խաբահաթ	2
հարփածներուն	2
հուշեր	2
միտքիդ	2
կաշտացի	2
անքաղաքավարի	2
սպտըռած	2
կուտայի	2
հոդեն	2
քչալին	2
ռախիի	2
հերսոդած	2
4-5	2
տիմացըս	2
մեմեն	2
զարգ	2
քաջութին	2
գրե	2
խեվութիններ	2
տպվեցավ	2
գապռելին	2
ուռեցավ	2
վիզես	2
գապռել	2
խատայիկ	2
քըհարցունում	2
խոլթուխեն	2
էլլածի	2
կազատիս	2
ֆինտեր	2
պերիս	2
խեղճ	2
վերչացունելու	2
տեմերըս	2
պահից	2
պահածը	2
կըպահե	2
քըխմիմ	2
փեշիտ	2
կըտնելու	2
մեթե	2
փաթլիջանով	2
թուռշի	2
թեվերըս	2
կուլում	2
փաթլիջանին	2
զակուսիտ	2
ըշտահով	2
ժամանակեն	2
մաղազիյեն	2
թուռշիյի	2
քսել	2
օ՝ֆ	2
կըզարնե	2
թուլ	2
մնացածը	2
սիրտցավունքի	2
ծերանալետ	2
օչեռեդըս	2
փաթռ-քութուռ	2
մըհալայի	2
տախմախները	2
մթնածին	2
կառպոն	2
ծանի	2
պարևըս	2
չէնը	2
չորցուցած	2
սողոմոնին	2
չտուվից	2
ռոժդենիյին	2
թեքը	2
յոռայինց	2
թեքն	2
կուդաս	2
վալենքիներ	2
կույա	2
հոքին	2
պերածը	2
ծար	2
բառաբան	2
ծեծող	2
չենե…	2
էրվընցավ	2
պոզդռավլենի	2
շենացանք	2
чтобы	2
было	2
տելեվիզոռը	2
степь	2
да	2
հոքաները	2
առածը	2
շախայինն	2
հրաշքներ	2
եդվարդը	2
եդվարդին	2
ալուրին	2
ուրեմն	2
պառցա	2
աղալու	2
կովշը	2
փոխել	2
հոքիյին	2
օչեռետը	2
վախենա	2
ալուրով	2
կոռոպեն	2
բաշարած	2
էփելու	2
աբրանքս	2
կըդավ	2
քաշը	2
հարցունելով	2
թեզաք	2
գոխած	2
գայանը	2
կարելու	2
բամբակը	2
բամբակ	2
такой	2
քշկորին	2
вата	2
վախտը	2
տուռն	2
չանային	2
կանցըներ	2
ֆեռմայեն	2
վեզանկա	2
քըքսե	2
կըրակ	2
կըռնակը	2
վառելու	2
քախցածեն	2
ցորեկ	2
պանալու	2
գագող	2
խալամբաշ	2
քխաղար	2
էդեվես	2
լըսեցի	2
խելքե	2
գըռնագի	2
ֆառըլդեմիշ	2
նաշխերով	2
նաշխած	2
դըռոգին	2
բռուսոք	2
կիմանանք	2
չոր	2
հոժարվեցանք	2
կիքոն	2
պռոպկա	2
պացող	2
խըթեն	2
անեյին	2
կերանք-խմեցինք	2
չիմջաշնա	2
էնքսան	2
չիջանցող	2
ռուբաշկիյին	2
փեշն	2
վարտիքին	2
խմելն	2
չիպճիկն	2
չիպճիկի	2
չիջանցըցար	2
քխըմեր	2
վեռմուտ	2
հասկըցունում	2
հասկընամ	2
աս-ան	2
վըտռեզվիտել	2
էսըս	2
չիլայի	2
պառախոդ	2
բռիլը	2
բըռիլ	2
կայնողին	2
մասխարա	2
հաքնող	2
անկի	2
գեղերու	2
գոլովաները	2
սալխընին	2
բոյն	2
նաչալստվա	2
քըխնդան	2
հենդեքը	2
կանավը	2
բռիլն	2
հա-անա	2
գեղն	2
պապկային	2
քալելը	2
քխնդանք	2
ջամփեցինք	2
աստըղին	2
լեչիտ	2
պաշտի	2
սաբախտվան	2
հիվընդցիլ	2
սաթենիկին	2
քուրը	2
սեստռաներուն	2
տունա	2
էկիլիմ	2
ձանն	2
կըպառկեցունուն	2
սալացիկ	2
նիսթացիկ	2
բարեկամները	2
սալացիկը	2
թվականները	2
արբաներով	2
լինյան	2
գըռնագըս	2
ջանցըցա	2
համբարձումը	2
ռադիոուզել	2
ռադիոուզելը	2
առտյոմը	2
տռակտոռիստներ	2
գալաջիներով	2
հանդիպելու	2
ուբոռկայի	2
զավգառը	2
գռուշչիկ	2
գըլաս	2
գռուզշչիկ	2
սալացոցը	2
ժամերը	2
կուլեյին	2
ռուբեն	2
ֆեռմայի	2
բազերուն	2
խոզեր	2
так	2
տելեֆոնով	2
ինկուբատոռեն	2
ճիպճա	2
կառնեյին	2
կոլխոզները	2
ցուրտերուն	2
սուտկայեն	2
ճիպճաներըդ	2
առնու	2
տռուբկային	2
գեր	2
լըսի	2
ավեր	2
կոլխոզներեն	2
առաններուն	2
դրությունները	2
նիսթայի	2
խըրկե	2
գուգա	2
անցիք	2
շոֆեռն	2
պոդյոմ	2
փաթտըված	2
էղածներեն	2
առխան	2
ձըքած	2
փորերուն	2
բուռմիշ	2
мы	2
բերբերին	2
նեստիյեն	2
ազատե	2
լըսել	2
դոնին	2
խուռմիշ	2
գընացին	2
կըպահինք	2
վայլե	2
հյուրասեր	2
նային	2
օռթնելով	2
առողջ	2
մաքուր	2
հեռացար	2
հուշարձանիդ	2
խոսքերն	2
հռիփսիմե	2
համարձակ	2
հոգում	2
կյանքիդ	2
նվեր	2
ուզեցածով	2
ծնված	2
ցանկությունդ	2
սորվեցուր	2
էտեվետ	2
12	2
կասսերը	2
շարվածին	2
բերինք	2
գնինք	2
պենսիյին	2
հասնինք	2
կլսինք	2
գիդնալա	2
լաս	2
չիգիդցած	2
ջաշնան	2
խաչեխպարը	2
շարունակելու	2
սորվեցած	2
ընդունակություն	2
խառկովի	2
շուշանիկ	2
լեվոնը	2
թամարան	2
դառձավ	2
տախտակե	2
թուլան	2
կամենշչիկ	2
վորին	2
խաչիկը	2
չալթրում	2
5-հատ	2
նկարը	2
մարկոս	2
к	2
ձի	2
պոճտա	2
տանող	2
ծերին	2
միլից	2
ֆոռմայով	2
գուշտես	2
հեծած	2
պաշտոնի	2
դնել	2
դնին	2
հասկացար	2
անուննա	2
եսալ	2
կինմաշդնա	2
ադգից	2
առաջվան	2
թախմախըս	2
պաշտոնով	2
ունեցածներդ	2
պատմվածքներ	2
գարաղի	2
տարուքին	2
քագոռ	2
անպակաս	2
տարեկաններ	2
հասակով	2
կայնեցուցի	2
լուսեղենին	2
կենան	2
էրկվատը	2
խոթած	2
սասանե	2
սաքանը	2
կոկտե	2
ուժին	2
ուտելիքներ	2
կըռնակըս	2
էմտեյեսին	2
հոդի	2
ջամփեն	2
մեկնեցանք	2
ռոստովին	2
տավ	2
մեկուց	2
պատահե	2
զայեր…	2
գոռոդոք	2
դրության	2
էշթալուներըս	2
սելմաշ	2
11-ում	2
տռամվային	2
կուտռուկ	2
առմի	2
գտիք	2
հովհանեսի	2
մորքուրինքս	2
չորսատ	2
գարկեցին	2
չորսին	2
միչեվ	2
կունենար	2
պարտին	2
ուզենար	2
մարերը	2
կնիկները	2
ֆռոնտի	2
մորքուրիս	2
21	2
կույզ	2
կոշիկներ	2
թանդռ	2
կզարնին	2
դեմերը	2
դողալու	2
դըքալեն	2
դռոկը	2
կինմաշդնալ	2
նոմեռները	2
կինմաշդիքն	2
30-40	2
ջանփաները	2
չամուռ	2
բաթած	2
ցորեկին	2
կնոջս	2
14	2
օգնել	2
2012թ	2
կիտին	2
միությանի	2
խանթեմերյանը	2
չեմպիոն	2
ասվատուրի	2
զալը	2
լուսպարոնին	2
կուռաշ	2
ըլալերեն	2
սոյուզի	2
ռոստովը	2
բառ	2
ցուցանք	2
կուզենան	2
կըծալե	2
դընե	2
էրկուսին	2
ներողութին	2
չորվախները	2
ադոնց	2
շտուկատուռ	2
աչքեն	2
դերային	2
վազին	2
թուլայե	2
աշլովներեն	2
կուգային	2
կաթերն	2
անոնց	2
ղրիմեն	2
խոշթիլին	2
չոսքովնա	2
հիմնվելու	2
տեսքով	2
պատերուն	2
լային	2
նայեին	2
իրկվանները	2
նայեյին	2
հավնածները	2
վերանորոգվեց	2
չորվախն	2
բայերուն	2
խոշտողը	2
տռուբայով	2
գեղեցիկ	2
համեմատ	2
կվազեր	2
ատոր	2
ծածկվեցավ	2
պահպանել	2
հեռու-հեռու	2
երգ	2
թվենք	2
բաբախյանը	2
խոչկիյանը	2
բառլավուխյանը	2
զախառովիչ	2
սավկովը	2
հովհանես	2
վոլոդյա	2
մկրտիչի	2
ելույթներ	2
փառանցեմ	2
տանգլուխյանը	2
չուբարյանը	2
թոփալ	2
երգիչներին	2
կապրել	2
ցանկալի	2
ցուցակը	2
ունեն	2
ձայն	2
անծանոթ	2
անհարմար	2
երիտասարդությունը	2
միթե	2
հարկ	2
հաճելի	2
անհասկանալի	2
լեզուներով	2
չհիշել	2
նվագում	2
դուրալի	2
նվագող	2
ղեկավարները	2
կամքով	2
անցել	2
ներեցեք	2
նյութը	2
աղացվիլ	2
օլդըռվիլին	2
շալթրին	2
էլեկտռոմոտոռով	2
մեքատն	2
հռոմեն	2
հոռոմ	2
նկարում	2
սորվեցուցիլ	2
հառոտը	2
կոլխոզնիկները	2
փորած	2
հինգումն	2
խոշթեցին	2
տերերը	2
կոնտոռ	2
կենար	2
ջամփուն	2
փախան	2
վալծովները	2
խոշտըված	2
զապասնոյ	2
կաչեյին	2
կըմեխկընամ	2
տիզգուն	2
ապկար	2
կուգար	2
պանե	2
վաստըկե	2
վերչը-վերչով	2
կեսեն	2
վառեր	2
ջամերուն	2
մուխ	2
տեսիր	2
պեսներուն	2
կըտիր	2
աննոռմալ	2
կըգընե	2
օշթախներուն	2
կըգնին	2
խամութներ	2
սուքիաս	2
ազատեցա	2
աճափ	2
վերուր	2
ջանցըցող	2
հիշի	2
ջամփուս	2
պոչտայի	2
ջեբըդ	2
սորվեցունեյին	2
խաբերը	2
մախառիչն	2
խմողներեն	2
տղոց	2
մախառիչին	2
իդայե	2
մաշդոցմեն	2
2011թ	2
գոլովա	2
ռուսները	2
դաք	2
կարե	2
այախաբիները	2
ստոպկա	2
մանդռ-մունդուռ	2
сто	2
կըմեխկընան	2
գրիգորը	2
քսիրե	2
մեզնա	2
կըտնին	2
կաշխատին	2
վաստըկին	2
ազգանունը	2
քոք	2
կուգուտնուն	2
օվանեսին	2
կաշխատե	2
բալաչաղաներ	2
հոժարութինով	2
դիվանին	2
թաբըռ	2
վերցան	2
ուշադիր	2
տեղերե	2
ստանցի	2
օմուզներուս	2
կեշտայինք	2
ծախված	2
շիշաներով	2
գռանթեն	2
խըմե	2
չիտիք	2
ծեծածին	2
մուզեյ	2
գրից	2
չալելույին	2
քըչալինք	2
ասածովը	2
ծախիս	2
փենջերեյի	2
պիր	2
նեուդոբնըյ	2
խասեվեթի	2
վայլի	2
աղչիկի	2
դաղլդի	2
վարքիս	2
կապվեցավ	2
գնող	2
տիկրանը	2
չիքանը	2
գըռնակըս	2
դայի	2
վըդեյեն	2
մուզեյը	2
չտեսա	2
միյամիտ	2
չալածներըս	2
պատմածները	2
չալինք	2
շալթըրը	2
ալ…	2
իդտեղը	2
արավ…	2
սամալյոտով	2
թռչելու	2
կմ	2
բարբար	2
նաչալնիկ	2
մեխքերը	2
գիմն	2
մոսկվայեն	2
քերոփը	2
տեղա	2
թախմները	2
բեջերելու	2
սեմթն	2
աէռոպոռտ	2
տեյին	2
ունեցողներուն	2
գոտիներս	2
մուզիկանտ	2
խելքովըս	2
լաք	2
լյոտչիկները	2
կակող	2
խոլոդեց	2
շտահ	2
մեկ-էրկվատմ	2
անցնի	2
ցըքած	2
9-հատ	2
ռեստոռան	2
հալավով	2
անքման	2
հարամոսում	2
հաքուցինք	2
չորս-հինգ	2
լիֆտով	2
չունեյի	2
150	2
լուսացուցինք	2
ազգականները	2
գոյություն	2
մարտիրոսը	2
տարիներով	2
ախչիկանն	2
քցատկին	2
նախագահն	2
կեշթայինք	2
մոռնալ	2
ֆեռման	2
խառավուլի	2
հավներ	2
փետած	2
կանտոռը	2
շկիլլեմիշ	2
բանողներուն	2
հալավըս	2
խնդրելու	2
դընիք	2
չառնելե	2
մեծերն	2
հախերուն	2
թարաֆը	2
դակ	2
կըլըզե	2
մատով	2
քակած	2
վերչացիլ	2
օսկոռով	2
հիվանդանոց	2
ատռավիտ	2
կարոտ-կարոտ	2
դիմանալու	2
գենեյա	2
ջարերը	2
դուռ-դիրացինե	2
մաշդումե	2
իմիսնա	2
բալոնով	2
տղայա	2
ասիլե	2
չոյին	2
կանցունե	2
խնդացի	2
կատույին	2
շենացավ	2
մոտկընա	2
յանաշաս	2
գընացիլ	2
բաբիներուն	2
պակսած	2
պենսիները	2
դիմացները	2
պենսին	2
խաթն	2
թուղթով	2
վառելիքի	2
ասածիդ	2
մուխայիթ	2
ծակը	2
թափած	2
մոշթել	2
աշ	2
գոլդաներուն	2
խնդացեք	2
ընկածին	2
չըյնի	2
հաքուցի	2
ոտքեր	2
մինքա	2
սոլի	2
սաղի	2
մայբալըխին	2
լետըռը	2
մայբալըխը	2
կըգընին	2
վրաներս	2
ասողներ	2
այիմ-բեյիմ	2
կվազիմ	2
տռուսիկները	2
անա	2
հարցեն	2
օտդելը	2
էրիմաշդ	2
գուն	2
համայաք	2
դիրացինին	2
կուլեյի	2
կմուտնեյի	2
դուսի	2
խնդան	2
խաբելույին	2
կըվորոշին	2
նայ	2
սելսովետը	2
եգոռիչն	2
լծե	2
հավատացի	2
մեռնիս	2
կուզենար	2
վառածը	2
վառիմ	2
օչխարներուն	2
չոբանն	2
խաբել	2
օչխարը	2
չոբանը	2
մըկրին	2
մըկրի	2
կայնել	2
կայնողներուն	2
քխաղա	2
կորցունե	2
փնտռե	2
չտեսնելու	2
լուգենը	2
աղպրտիքը	2
եմիշներ	2
տեսնուն	2
կտեսնուն	2
կոլտռվե	2
ծակող	2
հարսնառի	2
հարսնառ	2
վառատան	2
փոր	2
բացեք	2
շամաթայի	2
էլլինք	2
տարիյին	2
կուզենանք	2
արշալույսն	2
ստակներդ	2
խասեվեթը	2
կայնիմ	2
մոդ	2
բարձերը	2
քեներ	2
մաշդիքները	2
թեփոտին	2
հիշողություններ	2
պոլիկլինիկա	2
բարեկամներուս	2
կապասյային	2
խատլամաջիյին	2
կապասյա	2
թախմախը	2
կասպար	2
քալի	2
նոմային	2
դանյել	2
բաբիներեն	2
գայնեցուց	2
օտկռիտկա	2
աշակին	2
տետռակին	2
3-ում	2
մուտնունք	2
հարցունունք	2
օտկռիտկաները	2
ստակներ	2
կանչած	2
քփախտա	2
չիտիմ…	2
զավադիթ	2
շայբա	2
քրքրելու	2
մեդոմը	2
դոմինո	2
քըցավի	2
ցավով	2
խըմի	2
վերե	2
խըմից	2
մոտոս	2
միլիցիային	2
մուջեհետ	2
սպոռիտ	2
շիտակիս	2
պալիկը	2
գամ	2
իսկե	2
մոտոյիս	2
պալիկն	2
ստալավոյին	2
բանիս	2
յոշթա	2
ասելիքը	2
կորցնել	2
խոսքե	2
ըլայինք	2
տայախը	2
թեփե	2
տաչկայով	2
լինյա	2
նիդովկային	2
արձաններ	2
վարն	2
ստռելային	2
ջիպլախ	2
միկաք	2
ջիբլախ	2
էտեվե	2
հեսաբելու	2
2012	2
աշխարքը	2
կըտռիս	2
մանեթի	2
ամեսե	2
իլինքցած	2
չոփերը	2
զաբոռներուն	2
սամասվալով	2
մեչերուն	2
պիվայով	2
ձուկը	2
պիվան	2
գիքոն	2
մռմռաս	2
անկաջով	2
հասկըցունելու	2
քըխըմեր	2
մթնելեն	2
մեկեն	2
ճերմակ	2
ծակե	2
շիշաներ	2
իլինքցան	2
թոփթիի	2
թուլաները	2
հալխ	2
բագաժնիկը	2
դոդոխները	2
բալայի	2
դոբռաները	2
սոխախով	2
խոսքս	2
դեք	2
տոռղային	2
ջաթած	2
խառղայա	2
քուռչով	2
օլյա	2
կոնդիծանեռ	2
ումեթ	2
շոֆեռի	2
դիպլոմը	2
առողջությունըդ	2
սորվեցունելը	2
կուռսը	2
տալիքը	2
գիդցիր	2
հավաներուն	2
միլիստինե	2
մուշտակները	2
մուշտակ	2
խմող	2
մուշտակներուն	2
10-12	2
բատռած	2
բաբայիտ	2
համբերի	2
հաքիր	2
գըզդըռվե	2
մուշտակով	2
օտար	2
զրույցներ	2
էրմաշդու	2
էրմաշդիք	2
տղի	2
հաքնին	2
չիմնալու	2
խոչկիյան	2
մեմեծկիմե	2
պալատկայով	2
ծարեծար	2
չինիները	2
քաղցած	2
գուտե	2
կոմբայն	2
մահս	2
կերածը	2
սալայեն	2
պետռովկայեն	2
սիգնալ	2
կադղած	2
կարողութինը	2
ռուլին	2
ջրհոր	2
բը»-ին	2
նայվել	2
վոյեննըյ	2
գառնուս	2
հետդ	2
կամացկամաց	2
յ	2
ջույ	2
զա	2
սխոդիլ	2
աղպարս	2
ախչիկանս	2
գուտամ	2
հալըս	2
մագարը	2
հարցունք-փորցունք	2
իդապեսով	2
բանիմ	2
2011-ին	2
օպեկունստվա	2
տարիին	2
ամիսներուն	2
կազետի	2
կըհեսաբվե	2
փուտինին	2
մաշտոծը	2
ճամփորտիմ	2
կենամ	2
թաց	2
չամուռոտ	2
չայ	2
կելլիս	2
սաբես	2
հաքվիմ	2
դեմն	2
խոնջերուն	2
վինծառատը	2
խափախը	2
չառոխը	2
չառոխներն	2
խազն	2
պիլյուլիան	2
զեվխ	2
գեշթա	2
կտանիս	2
կուլակ	2
հասկցա	2
կերակուր	2
թոչիլա	2
կրակները	2
հասկցիլ	2
ջարի	2
ուզա	2
տաքնանք	2
մորին	2
բոչը	2
փետվեցավ	2
կռեվ-շամաթա	2
ջոչքն	2
թևը	2
կպավ	2
երեխայիս	2
մեռուցիր	2
արբայով	2
մինջիրին	2
ազատիմ	2
կաղտոտեն	2
քշերն	2
կմեռնե	2
տեսածով	2
նաշխուն	2
ձիյս	2
ծոցեն	2
փաթտոցքը	2
գանգատ	2
ուջարած	2
մորի	2
փոսի	2
կդիլ	2
օսկիները	2
կուգանք	2
խոլոք	2
արմնալեն	2
խեվցիլ	2
հեքիմիս	2
տերն	2
ճիպլախ	2
գուռուլ-գուռուլ	2
էկիլիս	2
լսից	2
տերծան	2
օյմախ	2
աղադ	2
չգնաց	2
պառկեցուց	2
կավատով	2
փակ	2
15-կապիկը	2
ֆողին	2
հարամիները	2
հարամբաշը	2
սունդուքին	2
թուրով	2
օշտայեն	2
զարնե	2
հարամին	2
ինձիմով	2
հարամիներուն	2
խուլային	2
զարքի	2
օշտախի	2
համոզվեցա	2
հաքնիմ	2
հասնել	2
չեկան	2
բարշվինք	2
բարշվեցան	2
հոքաս	2
դասղեկ	2
լսելով	2
1947	2
շողակաթ	2
պարակյան	2
կուտեր	2
լապատան	2
հորքուրներս	2
մենկային	2
ուկռաինայի	2
կտանին	2
թուղթերը	2
письмо	2
սրած	2
գշտացուցին	2
ճանփաներս	2
շախայով	2
կանչածիդ	2
խունդումես	2
փոշմանա	2
այիշին	2
տերան	2
վարդն	2
գետը	2
ծով	2
չիմոռնա	2
կառմիտ	2
դիրացիններուն	2
օռղաչի	2
գործել	2
թողկենա	2
ծանդռեցավ	2
տակերը	2
մանգալու	2
խոշտեցինք	2
սյոմքան	2
բաներդ	2
դարան	2
սյոմքա	2
չեշիդ	2
կբաներ	2
քշենացուներ	2
իդաբանին	2
խախցունել	2
պատմությունեն	2
խամութբանի	2
վտեխա	2
թարթմիշ	2
քեֆի	2
կունդունեյին	2
ստալավոյը	2
տարեկանեն	2
այժմս	2
քցանիս	2
կնձիս	2
ակիմը	2
ադպես…	2
օրֆարի	2
վաստկելու	2
ախպարդ	2
մետո	2
վաչեն	2
տուն-տեղի	2
զաբոռով	2
կնոպկային	2
օլդռված	2
գարկվեցավ	2
աղուշը	2
առողջությունն	2
քփեռատնար	2
հարսերուն	2
ապրե	2
զվանոքին	2
էլլածովը	2
կյանքդ	2
չիմացվեցավ	2
ամոթեցին	2
լսելեն	2
զբաղվելու	2
70-ին	2
փուռի	2
մաշված	2
պատիվներ	2
մամաներուն	2
չերաներ	2
եղելություններ	2
բաբաներուդ	2
վարվիք	2
հային	2
օրերեն	2
չոլեն	2
թեդերեք	2
գավաթ	2
բացած	2
սոխով	2
զակուսկային	2
պեռեշկի	2
ազատել	2
ապրածները	2
գավատ	2
ադամը	2
վաստակդ	2
հուլյաթ	2
հելալ	2
քրտինքով	2
վրե	2
չյնի	2
վաստկե	2
բերանիդ	2
վաճե	2
չհամբրեցա	2
գուտնել	2
անօրին	2
կգնե	2
ձուկերը	2
խռմախներուն	2
վերհասու	2
հավատալու	2
գոթն	2
երեխաներով	2
էրիկ-կնկան	2
սեմյայիս	2
արածիս	2
վաճեյին	2
թոռներս	2
պատմածս	2
նեմսեյին	2
բամբիթ	2
կովերուս	2
բռնեցինք	2
վտանգավոր	2
գեղերը	2
դիրացիններուս	2
էշաքի	2
բաբիներս	2
հայվաններուն	2
բարչայի	2
ծառերը	2
տուներս	2
մոլոկո	2
նեմսե	2
շմարքներով	2
օֆիցեռ	2
կուռը	2
օֆիցեռին	2
կուռի	2
կամով	2
կամերը	2
կամել	2
սետկային	2
կաճայ	2
իմիսնալ	2
ծերերուս	2
դնի	2
պածան	2
քեստռա	2
լսեիր	2
լսել-տեսնել	2
թելերը	2
դանելու	2
բռնեցի	2
տղատ	2
ուրիշներուն	2
դասարանը	2
միջանցքը	2
անդիյա	2
առայժմ	2
հանդեպ	2
կբաշլայիմ	2
մեխդրանքի	2
եղյան	2
սիգառետին	2
ավելիյա	2
էկարա	2
վառելը	2
զարարեն	2
չառի	2
մնալ	2
չդնիս	2
մոտիկս	2
փորի	2
իրարի	2
կոխածին	2
լսե…	2
կհանին	2
ինքերնալ	2
կբերին	2
տալճոկ	2
կռանով	2
տալճոկեն	2
մազերուն	2
տալճոկին	2
ակիմ	2
ձո…	2
մաշինիդ	2
հասածը	2
գտնվեցավ	2
բերանիս	2
կազատե	2
հետեվանքի	2
ուտելով	2
հանդիպին	2
աղկութինով	2
կածակը	2
կոռում-կածակին	2
թաթավի	2
շատին	2
ռադիոյի	2
մանտյոռի	2
յալռտ-ֆառտ	2
քամին	2
թաթավը	2
ստոլբային	2
մտածս	2
կհարցունում	2
տեսնեիր	2
կհարցունուն	2
գլոխներս	2
թելեֆոնը	2
սախտ	2
խարախաշյան	2
քեչեջիյան	2
երեխաներն	2
աշխատանքներուն	2
արձակուրդի	2
մաղելու	2
լծվել	2
տոկի	2
լոշ	2
լոշը	2
վիմին	2
պառազնայի	2
կոմբայը	2
կանցներ	2
բառցա	2
եզերն	2
յել	2
տաշով	2
սորվեցուցածներս	2
աչառ	2
սորվեցուցեք	2
տեղերենա	2
վերչերս	2
սեյրանը	2
կլըծեր	2
չիլարնը	2
աչառներովս	2
ախչիկներ	2
աստղիկը	2
բանեցա	2
բավական	2
փրկից	2
կաշխատեին	2
առփային	2
մատերուն	2
փեշերը	2
վարդիքիս	2
փեշիս	2
ռըճակը	2
արիլիս	2
չմոռացված	2
սահակ	2
մհանա	2
խմեցի	2
սահակը	2
նացանն	2
չը	2
հարկն	2
գայանեին	2
սիրածին	2
սիրող	2
հար	2
դիժարցավ	2
տուն-տեղով	2
աղավնիյին	2
չունեցան	2
տուվածին	2
առողջութինը	2
տուվածի	2
իլինքցավ	2
նստեցուց	2
աբգարին	2
զրույցներս	2
բասմախներուն	2
պոլիկլինիկային	2
լիֆտ	2
մեկօր	2
ագռայիս	2
ցավն	2
աբգար	2
խոշտին	2
իդան	2
ռոդդոմ	2
ձակ	2
ինչեսա	2
աբկար	2
մախառիչներ	2
արիք	2
խարջի	2
աշխարքս	2
2016	2
խոսքմ	2
էկածներս	2
դնելեն	2
մացյա	2
սիտռո	2
գիդցիք	2
գալաջիներու	2
խիռուռկին	2
ալո	2
զդառով	2
կլսիս	2
տառցը	2
թելեֆոն	2
կամազով	2
թեփրանուշին	2
էլլածներուն	2
պողոս	2
կակ	2
մարոյին	2
նարայա	2
կանվեռտին	2
ցանին	2
անիծել	2
պախուլտին	2
որոշում	2
իրուկունը	2
ուռուն	2
կնիկնա	2
վերջացուց	2
կնաիս	2
վերջնա	2
ջիվալները	2
ձեռքդ	2
կերեվան	2
բոթեն	2
ժրչե	2
վերչնա	2
չուվալեն	2
փնդռեցեք	2
կնկան	2
ունեցիլին	2
ճաղաճկի	2
չասին	2
վաշդուինին	2
ջոկ-ջոկ	2
գնահատել	2
ախպարները	2
պատմինք	2
չիլար	2
քարպատը	2
ղունկյանոսին	2
փոքրն	2
մարգրիդը	2
անզավակ	2
հոգեզավակ	2
անուններով	2
ղունկյանոսն	2
խելոքը	2
կուռ-կուռ	2
ութը	2
աղվենուշին	2
խանութբանի	2
քոքերը	2
նախիջևանի	2
բառարանը	2
ջալաշյանի	2
ջալաշյանը	2
հաջողվել	2
վերածել	2
տառին	2
սորվենալույին	2
ռուսաստանին	2
ամբես	2
ամեռիկայի	2
տերութիններու	2
հիշին	2
ռուսերե	2
աշխարհում	2
հազարավոր	2
մամաներ	2
հասկացիք	2
էրգաթե	2
գուդուրդի	2
բուհերը	2
գելլեր	2
թաթավեն	2
խանգռաձ	2
չիչագը	2
գանեյին	2
տառամային	2
քշերին-ցորեգին	2
թիթիզ	2
լվանալու	2
թեդերիք	2
գըռնագն	2
զարգաձ	2
սրթին	2
սըրթին	2
հարազադ	2
թուշերուն	2
լամբոքե	2
քրդինքը	2
սնառյադի	2
ջընգլդեմիշ	2
մեգալը	2
տավիտը	2
դեղերես	2
էդևն	2
сидите	2
աճկերուն	2
խայիշեն	2
էրեգ	2
բադմից	2
խութուռը	2
քարբադին	2
էլլաձը	2
ծեձի	2
պերաձ	2
աշտարի	2
չախմախ	2
строиться	2
տադաստանը	2
շըդգցավ	2
առուդիներուն	2
սալդաթներուն	2
спасибо	2
շաշմիշ	2
նենադը	2
պադվոդը	2
շտաբ	2
գարոդը	2
